,direction,age,sex,year,estimate
0,Arrivals,0-4 years,Female,2001,3385
1,Arrivals,0-4 years,Female,2002,3775
2,Arrivals,0-4 years,Female,2003,3678
3,Arrivals,0-4 years,Female,2004,3437
4,Arrivals,0-4 years,Female,2005,3448
5,Arrivals,0-4 years,Female,2006,3773
6,Arrivals,0-4 years,Female,2007,3865
7,Arrivals,0-4 years,Female,2008,4034
8,Arrivals,0-4 years,Female,2009,3637
9,Arrivals,0-4 years,Female,2010,3124
10,Arrivals,0-4 years,Female,2011,3229
11,Arrivals,0-4 years,Female,2012,3300
12,Arrivals,0-4 years,Female,2013,3733
13,Arrivals,0-4 years,Female,2014,4069
14,Arrivals,0-4 years,Female,2015,4400
15,Arrivals,0-4 years,Female,2016,4801
16,Arrivals,0-4 years,Female,2017,4705
17,Arrivals,0-4 years,Female,2018,4422
18,Arrivals,0-4 years,Female,2019,4655
19,Arrivals,0-4 years,Female,2020,2797
20,Arrivals,0-4 years,Female,2021,2321
21,Arrivals,0-4 years,Female,2022,3737
22,Arrivals,0-4 years,Female,2023,4494
23,Arrivals,0-4 years,Male,2001,3561
24,Arrivals,0-4 years,Male,2002,3927
25,Arrivals,0-4 years,Male,2003,3961
26,Arrivals,0-4 years,Male,2004,3619
27,Arrivals,0-4 years,Male,2005,3738
28,Arrivals,0-4 years,Male,2006,3930
29,Arrivals,0-4 years,Male,2007,4053
30,Arrivals,0-4 years,Male,2008,4327
31,Arrivals,0-4 years,Male,2009,3803
32,Arrivals,0-4 years,Male,2010,3255
33,Arrivals,0-4 years,Male,2011,3294
34,Arrivals,0-4 years,Male,2012,3544
35,Arrivals,0-4 years,Male,2013,3897
36,Arrivals,0-4 years,Male,2014,4330
37,Arrivals,0-4 years,Male,2015,4526
38,Arrivals,0-4 years,Male,2016,4976
39,Arrivals,0-4 years,Male,2017,5011
40,Arrivals,0-4 years,Male,2018,4835
41,Arrivals,0-4 years,Male,2019,5129
42,Arrivals,0-4 years,Male,2020,3010
43,Arrivals,0-4 years,Male,2021,2426
44,Arrivals,0-4 years,Male,2022,3845
45,Arrivals,0-4 years,Male,2023,4686
46,Arrivals,0-4 years,TOTAL,2001,6946
47,Arrivals,0-4 years,TOTAL,2002,7702
48,Arrivals,0-4 years,TOTAL,2003,7639
49,Arrivals,0-4 years,TOTAL,2004,7056
50,Arrivals,0-4 years,TOTAL,2005,7186
51,Arrivals,0-4 years,TOTAL,2006,7703
52,Arrivals,0-4 years,TOTAL,2007,7918
53,Arrivals,0-4 years,TOTAL,2008,8361
54,Arrivals,0-4 years,TOTAL,2009,7440
55,Arrivals,0-4 years,TOTAL,2010,6379
56,Arrivals,0-4 years,TOTAL,2011,6523
57,Arrivals,0-4 years,TOTAL,2012,6844
58,Arrivals,0-4 years,TOTAL,2013,7630
59,Arrivals,0-4 years,TOTAL,2014,8399
60,Arrivals,0-4 years,TOTAL,2015,8926
61,Arrivals,0-4 years,TOTAL,2016,9777
62,Arrivals,0-4 years,TOTAL,2017,9716
63,Arrivals,0-4 years,TOTAL,2018,9257
64,Arrivals,0-4 years,TOTAL,2019,9784
65,Arrivals,0-4 years,TOTAL,2020,5807
66,Arrivals,0-4 years,TOTAL,2021,4747
67,Arrivals,0-4 years,TOTAL,2022,7580
68,Arrivals,0-4 years,TOTAL,2023,9181
69,Arrivals,10-14 years,Female,2001,3701
70,Arrivals,10-14 years,Female,2002,4379
71,Arrivals,10-14 years,Female,2003,3936
72,Arrivals,10-14 years,Female,2004,3166
73,Arrivals,10-14 years,Female,2005,3290
74,Arrivals,10-14 years,Female,2006,3396
75,Arrivals,10-14 years,Female,2007,3407
76,Arrivals,10-14 years,Female,2008,3444
77,Arrivals,10-14 years,Female,2009,3040
78,Arrivals,10-14 years,Female,2010,2540
79,Arrivals,10-14 years,Female,2011,2350
80,Arrivals,10-14 years,Female,2012,2280
81,Arrivals,10-14 years,Female,2013,2325
82,Arrivals,10-14 years,Female,2014,2667
83,Arrivals,10-14 years,Female,2015,2836
84,Arrivals,10-14 years,Female,2016,3242
85,Arrivals,10-14 years,Female,2017,3254
86,Arrivals,10-14 years,Female,2018,3207
87,Arrivals,10-14 years,Female,2019,3688
88,Arrivals,10-14 years,Female,2020,2070
89,Arrivals,10-14 years,Female,2021,1418
90,Arrivals,10-14 years,Female,2022,3166
91,Arrivals,10-14 years,Female,2023,4854
92,Arrivals,10-14 years,Male,2001,4090
93,Arrivals,10-14 years,Male,2002,4841
94,Arrivals,10-14 years,Male,2003,4193
95,Arrivals,10-14 years,Male,2004,3504
96,Arrivals,10-14 years,Male,2005,3448
97,Arrivals,10-14 years,Male,2006,3765
98,Arrivals,10-14 years,Male,2007,3704
99,Arrivals,10-14 years,Male,2008,3708
100,Arrivals,10-14 years,Male,2009,3140
101,Arrivals,10-14 years,Male,2010,2737
102,Arrivals,10-14 years,Male,2011,2483
103,Arrivals,10-14 years,Male,2012,2489
104,Arrivals,10-14 years,Male,2013,2514
105,Arrivals,10-14 years,Male,2014,2780
106,Arrivals,10-14 years,Male,2015,3142
107,Arrivals,10-14 years,Male,2016,3511
108,Arrivals,10-14 years,Male,2017,3467
109,Arrivals,10-14 years,Male,2018,3486
110,Arrivals,10-14 years,Male,2019,3881
111,Arrivals,10-14 years,Male,2020,2177
112,Arrivals,10-14 years,Male,2021,1511
113,Arrivals,10-14 years,Male,2022,3325
114,Arrivals,10-14 years,Male,2023,5123
115,Arrivals,10-14 years,TOTAL,2001,7791
116,Arrivals,10-14 years,TOTAL,2002,9220
117,Arrivals,10-14 years,TOTAL,2003,8129
118,Arrivals,10-14 years,TOTAL,2004,6670
119,Arrivals,10-14 years,TOTAL,2005,6738
120,Arrivals,10-14 years,TOTAL,2006,7161
121,Arrivals,10-14 years,TOTAL,2007,7111
122,Arrivals,10-14 years,TOTAL,2008,7152
123,Arrivals,10-14 years,TOTAL,2009,6180
124,Arrivals,10-14 years,TOTAL,2010,5277
125,Arrivals,10-14 years,TOTAL,2011,4833
126,Arrivals,10-14 years,TOTAL,2012,4769
127,Arrivals,10-14 years,TOTAL,2013,4839
128,Arrivals,10-14 years,TOTAL,2014,5447
129,Arrivals,10-14 years,TOTAL,2015,5978
130,Arrivals,10-14 years,TOTAL,2016,6753
131,Arrivals,10-14 years,TOTAL,2017,6721
132,Arrivals,10-14 years,TOTAL,2018,6693
133,Arrivals,10-14 years,TOTAL,2019,7569
134,Arrivals,10-14 years,TOTAL,2020,4247
135,Arrivals,10-14 years,TOTAL,2021,2929
136,Arrivals,10-14 years,TOTAL,2022,6490
137,Arrivals,10-14 years,TOTAL,2023,9978
138,Arrivals,15-19 years,Female,2001,7079
139,Arrivals,15-19 years,Female,2002,8185
140,Arrivals,15-19 years,Female,2003,5918
141,Arrivals,15-19 years,Female,2004,4202
142,Arrivals,15-19 years,Female,2005,3993
143,Arrivals,15-19 years,Female,2006,4116
144,Arrivals,15-19 years,Female,2007,4346
145,Arrivals,15-19 years,Female,2008,4807
146,Arrivals,15-19 years,Female,2009,4744
147,Arrivals,15-19 years,Female,2010,4424
148,Arrivals,15-19 years,Female,2011,4355
149,Arrivals,15-19 years,Female,2012,4166
150,Arrivals,15-19 years,Female,2013,4483
151,Arrivals,15-19 years,Female,2014,4899
152,Arrivals,15-19 years,Female,2015,5287
153,Arrivals,15-19 years,Female,2016,5402
154,Arrivals,15-19 years,Female,2017,5054
155,Arrivals,15-19 years,Female,2018,4681
156,Arrivals,15-19 years,Female,2019,5023
157,Arrivals,15-19 years,Female,2020,2579
158,Arrivals,15-19 years,Female,2021,1423
159,Arrivals,15-19 years,Female,2022,3338
160,Arrivals,15-19 years,Female,2023,5789
161,Arrivals,15-19 years,Male,2001,7975
162,Arrivals,15-19 years,Male,2002,9646
163,Arrivals,15-19 years,Male,2003,6502
164,Arrivals,15-19 years,Male,2004,4433
165,Arrivals,15-19 years,Male,2005,4187
166,Arrivals,15-19 years,Male,2006,4480
167,Arrivals,15-19 years,Male,2007,5017
168,Arrivals,15-19 years,Male,2008,5880
169,Arrivals,15-19 years,Male,2009,5789
170,Arrivals,15-19 years,Male,2010,5649
171,Arrivals,15-19 years,Male,2011,5495
172,Arrivals,15-19 years,Male,2012,5309
173,Arrivals,15-19 years,Male,2013,5799
174,Arrivals,15-19 years,Male,2014,7002
175,Arrivals,15-19 years,Male,2015,6783
176,Arrivals,15-19 years,Male,2016,6479
177,Arrivals,15-19 years,Male,2017,5751
178,Arrivals,15-19 years,Male,2018,5188
179,Arrivals,15-19 years,Male,2019,5608
180,Arrivals,15-19 years,Male,2020,2783
181,Arrivals,15-19 years,Male,2021,1488
182,Arrivals,15-19 years,Male,2022,3519
183,Arrivals,15-19 years,Male,2023,5911
184,Arrivals,15-19 years,TOTAL,2001,15054
185,Arrivals,15-19 years,TOTAL,2002,17831
186,Arrivals,15-19 years,TOTAL,2003,12420
187,Arrivals,15-19 years,TOTAL,2004,8635
188,Arrivals,15-19 years,TOTAL,2005,8180
189,Arrivals,15-19 years,TOTAL,2006,8596
190,Arrivals,15-19 years,TOTAL,2007,9363
191,Arrivals,15-19 years,TOTAL,2008,10687
192,Arrivals,15-19 years,TOTAL,2009,10533
193,Arrivals,15-19 years,TOTAL,2010,10073
194,Arrivals,15-19 years,TOTAL,2011,9850
195,Arrivals,15-19 years,TOTAL,2012,9475
196,Arrivals,15-19 years,TOTAL,2013,10282
197,Arrivals,15-19 years,TOTAL,2014,11901
198,Arrivals,15-19 years,TOTAL,2015,12070
199,Arrivals,15-19 years,TOTAL,2016,11881
200,Arrivals,15-19 years,TOTAL,2017,10805
201,Arrivals,15-19 years,TOTAL,2018,9869
202,Arrivals,15-19 years,TOTAL,2019,10631
203,Arrivals,15-19 years,TOTAL,2020,5362
204,Arrivals,15-19 years,TOTAL,2021,2911
205,Arrivals,15-19 years,TOTAL,2022,6858
206,Arrivals,15-19 years,TOTAL,2023,11702
207,Arrivals,20-24 years,Female,2001,7391
208,Arrivals,20-24 years,Female,2002,8839
209,Arrivals,20-24 years,Female,2003,7592
210,Arrivals,20-24 years,Female,2004,6074
211,Arrivals,20-24 years,Female,2005,6273
212,Arrivals,20-24 years,Female,2006,6654
213,Arrivals,20-24 years,Female,2007,6981
214,Arrivals,20-24 years,Female,2008,7919
215,Arrivals,20-24 years,Female,2009,7730
216,Arrivals,20-24 years,Female,2010,7662
217,Arrivals,20-24 years,Female,2011,7549
218,Arrivals,20-24 years,Female,2012,7431
219,Arrivals,20-24 years,Female,2013,8215
220,Arrivals,20-24 years,Female,2014,9338
221,Arrivals,20-24 years,Female,2015,10818
222,Arrivals,20-24 years,Female,2016,10352
223,Arrivals,20-24 years,Female,2017,9628
224,Arrivals,20-24 years,Female,2018,9628
225,Arrivals,20-24 years,Female,2019,9971
226,Arrivals,20-24 years,Female,2020,5460
227,Arrivals,20-24 years,Female,2021,2160
228,Arrivals,20-24 years,Female,2022,5697
229,Arrivals,20-24 years,Female,2023,10045
230,Arrivals,20-24 years,Male,2001,7290
231,Arrivals,20-24 years,Male,2002,9586
232,Arrivals,20-24 years,Male,2003,7511
233,Arrivals,20-24 years,Male,2004,5640
234,Arrivals,20-24 years,Male,2005,5731
235,Arrivals,20-24 years,Male,2006,6102
236,Arrivals,20-24 years,Male,2007,7176
237,Arrivals,20-24 years,Male,2008,8762
238,Arrivals,20-24 years,Male,2009,8898
239,Arrivals,20-24 years,Male,2010,8926
240,Arrivals,20-24 years,Male,2011,8520
241,Arrivals,20-24 years,Male,2012,8284
242,Arrivals,20-24 years,Male,2013,8892
243,Arrivals,20-24 years,Male,2014,12451
244,Arrivals,20-24 years,Male,2015,13035
245,Arrivals,20-24 years,Male,2016,10421
246,Arrivals,20-24 years,Male,2017,9604
247,Arrivals,20-24 years,Male,2018,9105
248,Arrivals,20-24 years,Male,2019,10486
249,Arrivals,20-24 years,Male,2020,5769
250,Arrivals,20-24 years,Male,2021,2164
251,Arrivals,20-24 years,Male,2022,5676
252,Arrivals,20-24 years,Male,2023,11692
253,Arrivals,20-24 years,TOTAL,2001,14681
254,Arrivals,20-24 years,TOTAL,2002,18425
255,Arrivals,20-24 years,TOTAL,2003,15103
256,Arrivals,20-24 years,TOTAL,2004,11714
257,Arrivals,20-24 years,TOTAL,2005,12004
258,Arrivals,20-24 years,TOTAL,2006,12756
259,Arrivals,20-24 years,TOTAL,2007,14157
260,Arrivals,20-24 years,TOTAL,2008,16681
261,Arrivals,20-24 years,TOTAL,2009,16628
262,Arrivals,20-24 years,TOTAL,2010,16588
263,Arrivals,20-24 years,TOTAL,2011,16069
264,Arrivals,20-24 years,TOTAL,2012,15715
265,Arrivals,20-24 years,TOTAL,2013,17107
266,Arrivals,20-24 years,TOTAL,2014,21789
267,Arrivals,20-24 years,TOTAL,2015,23853
268,Arrivals,20-24 years,TOTAL,2016,20773
269,Arrivals,20-24 years,TOTAL,2017,19232
270,Arrivals,20-24 years,TOTAL,2018,18733
271,Arrivals,20-24 years,TOTAL,2019,20457
272,Arrivals,20-24 years,TOTAL,2020,11229
273,Arrivals,20-24 years,TOTAL,2021,4324
274,Arrivals,20-24 years,TOTAL,2022,11373
275,Arrivals,20-24 years,TOTAL,2023,21737
276,Arrivals,25-29 years,Female,2001,8654
277,Arrivals,25-29 years,Female,2002,9922
278,Arrivals,25-29 years,Female,2003,9670
279,Arrivals,25-29 years,Female,2004,8511
280,Arrivals,25-29 years,Female,2005,8500
281,Arrivals,25-29 years,Female,2006,8941
282,Arrivals,25-29 years,Female,2007,9131
283,Arrivals,25-29 years,Female,2008,9868
284,Arrivals,25-29 years,Female,2009,9360
285,Arrivals,25-29 years,Female,2010,8949
286,Arrivals,25-29 years,Female,2011,9024
287,Arrivals,25-29 years,Female,2012,9369
288,Arrivals,25-29 years,Female,2013,10287
289,Arrivals,25-29 years,Female,2014,12167
290,Arrivals,25-29 years,Female,2015,14012
291,Arrivals,25-29 years,Female,2016,14301
292,Arrivals,25-29 years,Female,2017,14184
293,Arrivals,25-29 years,Female,2018,13991
294,Arrivals,25-29 years,Female,2019,14933
295,Arrivals,25-29 years,Female,2020,8673
296,Arrivals,25-29 years,Female,2021,3867
297,Arrivals,25-29 years,Female,2022,10333
298,Arrivals,25-29 years,Female,2023,15458
299,Arrivals,25-29 years,Male,2001,8413
300,Arrivals,25-29 years,Male,2002,9740
301,Arrivals,25-29 years,Male,2003,8861
302,Arrivals,25-29 years,Male,2004,7750
303,Arrivals,25-29 years,Male,2005,7809
304,Arrivals,25-29 years,Male,2006,8425
305,Arrivals,25-29 years,Male,2007,8496
306,Arrivals,25-29 years,Male,2008,9377
307,Arrivals,25-29 years,Male,2009,8785
308,Arrivals,25-29 years,Male,2010,8274
309,Arrivals,25-29 years,Male,2011,8296
310,Arrivals,25-29 years,Male,2012,8833
311,Arrivals,25-29 years,Male,2013,9776
312,Arrivals,25-29 years,Male,2014,11745
313,Arrivals,25-29 years,Male,2015,13790
314,Arrivals,25-29 years,Male,2016,12988
315,Arrivals,25-29 years,Male,2017,12705
316,Arrivals,25-29 years,Male,2018,12308
317,Arrivals,25-29 years,Male,2019,14378
318,Arrivals,25-29 years,Male,2020,7647
319,Arrivals,25-29 years,Male,2021,3350
320,Arrivals,25-29 years,Male,2022,8638
321,Arrivals,25-29 years,Male,2023,15032
322,Arrivals,25-29 years,TOTAL,2001,17067
323,Arrivals,25-29 years,TOTAL,2002,19662
324,Arrivals,25-29 years,TOTAL,2003,18531
325,Arrivals,25-29 years,TOTAL,2004,16261
326,Arrivals,25-29 years,TOTAL,2005,16309
327,Arrivals,25-29 years,TOTAL,2006,17366
328,Arrivals,25-29 years,TOTAL,2007,17627
329,Arrivals,25-29 years,TOTAL,2008,19245
330,Arrivals,25-29 years,TOTAL,2009,18145
331,Arrivals,25-29 years,TOTAL,2010,17223
332,Arrivals,25-29 years,TOTAL,2011,17320
333,Arrivals,25-29 years,TOTAL,2012,18202
334,Arrivals,25-29 years,TOTAL,2013,20063
335,Arrivals,25-29 years,TOTAL,2014,23912
336,Arrivals,25-29 years,TOTAL,2015,27802
337,Arrivals,25-29 years,TOTAL,2016,27289
338,Arrivals,25-29 years,TOTAL,2017,26889
339,Arrivals,25-29 years,TOTAL,2018,26299
340,Arrivals,25-29 years,TOTAL,2019,29311
341,Arrivals,25-29 years,TOTAL,2020,16320
342,Arrivals,25-29 years,TOTAL,2021,7217
343,Arrivals,25-29 years,TOTAL,2022,18972
344,Arrivals,25-29 years,TOTAL,2023,30489
345,Arrivals,30-34 years,Female,2001,6252
346,Arrivals,30-34 years,Female,2002,7844
347,Arrivals,30-34 years,Female,2003,7712
348,Arrivals,30-34 years,Female,2004,6801
349,Arrivals,30-34 years,Female,2005,6643
350,Arrivals,30-34 years,Female,2006,6817
351,Arrivals,30-34 years,Female,2007,6725
352,Arrivals,30-34 years,Female,2008,6859
353,Arrivals,30-34 years,Female,2009,6023
354,Arrivals,30-34 years,Female,2010,5495
355,Arrivals,30-34 years,Female,2011,5681
356,Arrivals,30-34 years,Female,2012,5735
357,Arrivals,30-34 years,Female,2013,6305
358,Arrivals,30-34 years,Female,2014,7180
359,Arrivals,30-34 years,Female,2015,8070
360,Arrivals,30-34 years,Female,2016,8768
361,Arrivals,30-34 years,Female,2017,9027
362,Arrivals,30-34 years,Female,2018,8900
363,Arrivals,30-34 years,Female,2019,10150
364,Arrivals,30-34 years,Female,2020,5746
365,Arrivals,30-34 years,Female,2021,3870
366,Arrivals,30-34 years,Female,2022,8718
367,Arrivals,30-34 years,Female,2023,12836
368,Arrivals,30-34 years,Male,2001,6592
369,Arrivals,30-34 years,Male,2002,7889
370,Arrivals,30-34 years,Male,2003,7665
371,Arrivals,30-34 years,Male,2004,6793
372,Arrivals,30-34 years,Male,2005,6673
373,Arrivals,30-34 years,Male,2006,6982
374,Arrivals,30-34 years,Male,2007,7003
375,Arrivals,30-34 years,Male,2008,7235
376,Arrivals,30-34 years,Male,2009,5831
377,Arrivals,30-34 years,Male,2010,5403
378,Arrivals,30-34 years,Male,2011,5655
379,Arrivals,30-34 years,Male,2012,6072
380,Arrivals,30-34 years,Male,2013,6668
381,Arrivals,30-34 years,Male,2014,7798
382,Arrivals,30-34 years,Male,2015,8822
383,Arrivals,30-34 years,Male,2016,9182
384,Arrivals,30-34 years,Male,2017,9404
385,Arrivals,30-34 years,Male,2018,9708
386,Arrivals,30-34 years,Male,2019,11192
387,Arrivals,30-34 years,Male,2020,6158
388,Arrivals,30-34 years,Male,2021,3887
389,Arrivals,30-34 years,Male,2022,9133
390,Arrivals,30-34 years,Male,2023,15792
391,Arrivals,30-34 years,TOTAL,2001,12844
392,Arrivals,30-34 years,TOTAL,2002,15733
393,Arrivals,30-34 years,TOTAL,2003,15377
394,Arrivals,30-34 years,TOTAL,2004,13594
395,Arrivals,30-34 years,TOTAL,2005,13316
396,Arrivals,30-34 years,TOTAL,2006,13799
397,Arrivals,30-34 years,TOTAL,2007,13728
398,Arrivals,30-34 years,TOTAL,2008,14094
399,Arrivals,30-34 years,TOTAL,2009,11854
400,Arrivals,30-34 years,TOTAL,2010,10898
401,Arrivals,30-34 years,TOTAL,2011,11336
402,Arrivals,30-34 years,TOTAL,2012,11807
403,Arrivals,30-34 years,TOTAL,2013,12973
404,Arrivals,30-34 years,TOTAL,2014,14978
405,Arrivals,30-34 years,TOTAL,2015,16892
406,Arrivals,30-34 years,TOTAL,2016,17950
407,Arrivals,30-34 years,TOTAL,2017,18431
408,Arrivals,30-34 years,TOTAL,2018,18608
409,Arrivals,30-34 years,TOTAL,2019,21342
410,Arrivals,30-34 years,TOTAL,2020,11904
411,Arrivals,30-34 years,TOTAL,2021,7757
412,Arrivals,30-34 years,TOTAL,2022,17849
413,Arrivals,30-34 years,TOTAL,2023,28627
414,Arrivals,35-39 years,Female,2001,4928
415,Arrivals,35-39 years,Female,2002,5785
416,Arrivals,35-39 years,Female,2003,5420
417,Arrivals,35-39 years,Female,2004,4683
418,Arrivals,35-39 years,Female,2005,4697
419,Arrivals,35-39 years,Female,2006,5210
420,Arrivals,35-39 years,Female,2007,5244
421,Arrivals,35-39 years,Female,2008,5283
422,Arrivals,35-39 years,Female,2009,4341
423,Arrivals,35-39 years,Female,2010,3790
424,Arrivals,35-39 years,Female,2011,3719
425,Arrivals,35-39 years,Female,2012,3587
426,Arrivals,35-39 years,Female,2013,3876
427,Arrivals,35-39 years,Female,2014,4255
428,Arrivals,35-39 years,Female,2015,4811
429,Arrivals,35-39 years,Female,2016,5344
430,Arrivals,35-39 years,Female,2017,5444
431,Arrivals,35-39 years,Female,2018,5702
432,Arrivals,35-39 years,Female,2019,6436
433,Arrivals,35-39 years,Female,2020,3597
434,Arrivals,35-39 years,Female,2021,2602
435,Arrivals,35-39 years,Female,2022,5545
436,Arrivals,35-39 years,Female,2023,8590
437,Arrivals,35-39 years,Male,2001,5062
438,Arrivals,35-39 years,Male,2002,5773
439,Arrivals,35-39 years,Male,2003,5640
440,Arrivals,35-39 years,Male,2004,4937
441,Arrivals,35-39 years,Male,2005,5172
442,Arrivals,35-39 years,Male,2006,5495
443,Arrivals,35-39 years,Male,2007,5641
444,Arrivals,35-39 years,Male,2008,5671
445,Arrivals,35-39 years,Male,2009,4274
446,Arrivals,35-39 years,Male,2010,3858
447,Arrivals,35-39 years,Male,2011,3844
448,Arrivals,35-39 years,Male,2012,3971
449,Arrivals,35-39 years,Male,2013,4200
450,Arrivals,35-39 years,Male,2014,4805
451,Arrivals,35-39 years,Male,2015,5502
452,Arrivals,35-39 years,Male,2016,5940
453,Arrivals,35-39 years,Male,2017,6408
454,Arrivals,35-39 years,Male,2018,6913
455,Arrivals,35-39 years,Male,2019,8204
456,Arrivals,35-39 years,Male,2020,4187
457,Arrivals,35-39 years,Male,2021,2952
458,Arrivals,35-39 years,Male,2022,7182
459,Arrivals,35-39 years,Male,2023,13081
460,Arrivals,35-39 years,TOTAL,2001,9990
461,Arrivals,35-39 years,TOTAL,2002,11558
462,Arrivals,35-39 years,TOTAL,2003,11060
463,Arrivals,35-39 years,TOTAL,2004,9620
464,Arrivals,35-39 years,TOTAL,2005,9869
465,Arrivals,35-39 years,TOTAL,2006,10705
466,Arrivals,35-39 years,TOTAL,2007,10885
467,Arrivals,35-39 years,TOTAL,2008,10954
468,Arrivals,35-39 years,TOTAL,2009,8615
469,Arrivals,35-39 years,TOTAL,2010,7648
470,Arrivals,35-39 years,TOTAL,2011,7563
471,Arrivals,35-39 years,TOTAL,2012,7558
472,Arrivals,35-39 years,TOTAL,2013,8076
473,Arrivals,35-39 years,TOTAL,2014,9060
474,Arrivals,35-39 years,TOTAL,2015,10313
475,Arrivals,35-39 years,TOTAL,2016,11284
476,Arrivals,35-39 years,TOTAL,2017,11852
477,Arrivals,35-39 years,TOTAL,2018,12615
478,Arrivals,35-39 years,TOTAL,2019,14640
479,Arrivals,35-39 years,TOTAL,2020,7784
480,Arrivals,35-39 years,TOTAL,2021,5554
481,Arrivals,35-39 years,TOTAL,2022,12728
482,Arrivals,35-39 years,TOTAL,2023,21672
483,Arrivals,40-44 years,Female,2001,3458
484,Arrivals,40-44 years,Female,2002,3907
485,Arrivals,40-44 years,Female,2003,3806
486,Arrivals,40-44 years,Female,2004,3414
487,Arrivals,40-44 years,Female,2005,3427
488,Arrivals,40-44 years,Female,2006,3699
489,Arrivals,40-44 years,Female,2007,3641
490,Arrivals,40-44 years,Female,2008,3585
491,Arrivals,40-44 years,Female,2009,3092
492,Arrivals,40-44 years,Female,2010,2662
493,Arrivals,40-44 years,Female,2011,2697
494,Arrivals,40-44 years,Female,2012,2706
495,Arrivals,40-44 years,Female,2013,2785
496,Arrivals,40-44 years,Female,2014,3202
497,Arrivals,40-44 years,Female,2015,3405
498,Arrivals,40-44 years,Female,2016,3767
499,Arrivals,40-44 years,Female,2017,3586
500,Arrivals,40-44 years,Female,2018,3717
501,Arrivals,40-44 years,Female,2019,4255
502,Arrivals,40-44 years,Female,2020,2535
503,Arrivals,40-44 years,Female,2021,1692
504,Arrivals,40-44 years,Female,2022,3736
505,Arrivals,40-44 years,Female,2023,5770
506,Arrivals,40-44 years,Male,2001,3822
507,Arrivals,40-44 years,Male,2002,4361
508,Arrivals,40-44 years,Male,2003,4331
509,Arrivals,40-44 years,Male,2004,3847
510,Arrivals,40-44 years,Male,2005,3928
511,Arrivals,40-44 years,Male,2006,4319
512,Arrivals,40-44 years,Male,2007,4181
513,Arrivals,40-44 years,Male,2008,4236
514,Arrivals,40-44 years,Male,2009,3253
515,Arrivals,40-44 years,Male,2010,2890
516,Arrivals,40-44 years,Male,2011,2913
517,Arrivals,40-44 years,Male,2012,3030
518,Arrivals,40-44 years,Male,2013,3388
519,Arrivals,40-44 years,Male,2014,3776
520,Arrivals,40-44 years,Male,2015,3962
521,Arrivals,40-44 years,Male,2016,4372
522,Arrivals,40-44 years,Male,2017,4427
523,Arrivals,40-44 years,Male,2018,4922
524,Arrivals,40-44 years,Male,2019,5792
525,Arrivals,40-44 years,Male,2020,2971
526,Arrivals,40-44 years,Male,2021,2154
527,Arrivals,40-44 years,Male,2022,5052
528,Arrivals,40-44 years,Male,2023,9234
529,Arrivals,40-44 years,TOTAL,2001,7280
530,Arrivals,40-44 years,TOTAL,2002,8268
531,Arrivals,40-44 years,TOTAL,2003,8137
532,Arrivals,40-44 years,TOTAL,2004,7261
533,Arrivals,40-44 years,TOTAL,2005,7355
534,Arrivals,40-44 years,TOTAL,2006,8018
535,Arrivals,40-44 years,TOTAL,2007,7822
536,Arrivals,40-44 years,TOTAL,2008,7821
537,Arrivals,40-44 years,TOTAL,2009,6345
538,Arrivals,40-44 years,TOTAL,2010,5552
539,Arrivals,40-44 years,TOTAL,2011,5610
540,Arrivals,40-44 years,TOTAL,2012,5736
541,Arrivals,40-44 years,TOTAL,2013,6173
542,Arrivals,40-44 years,TOTAL,2014,6978
543,Arrivals,40-44 years,TOTAL,2015,7367
544,Arrivals,40-44 years,TOTAL,2016,8139
545,Arrivals,40-44 years,TOTAL,2017,8013
546,Arrivals,40-44 years,TOTAL,2018,8639
547,Arrivals,40-44 years,TOTAL,2019,10047
548,Arrivals,40-44 years,TOTAL,2020,5506
549,Arrivals,40-44 years,TOTAL,2021,3846
550,Arrivals,40-44 years,TOTAL,2022,8789
551,Arrivals,40-44 years,TOTAL,2023,15004
552,Arrivals,45-49 years,Female,2001,2048
553,Arrivals,45-49 years,Female,2002,2450
554,Arrivals,45-49 years,Female,2003,2387
555,Arrivals,45-49 years,Female,2004,2274
556,Arrivals,45-49 years,Female,2005,2326
557,Arrivals,45-49 years,Female,2006,2365
558,Arrivals,45-49 years,Female,2007,2410
559,Arrivals,45-49 years,Female,2008,2458
560,Arrivals,45-49 years,Female,2009,2108
561,Arrivals,45-49 years,Female,2010,1916
562,Arrivals,45-49 years,Female,2011,1948
563,Arrivals,45-49 years,Female,2012,1838
564,Arrivals,45-49 years,Female,2013,1815
565,Arrivals,45-49 years,Female,2014,2017
566,Arrivals,45-49 years,Female,2015,2189
567,Arrivals,45-49 years,Female,2016,2439
568,Arrivals,45-49 years,Female,2017,2414
569,Arrivals,45-49 years,Female,2018,2449
570,Arrivals,45-49 years,Female,2019,3049
571,Arrivals,45-49 years,Female,2020,1887
572,Arrivals,45-49 years,Female,2021,1323
573,Arrivals,45-49 years,Female,2022,2385
574,Arrivals,45-49 years,Female,2023,3492
575,Arrivals,45-49 years,Male,2001,2479
576,Arrivals,45-49 years,Male,2002,2952
577,Arrivals,45-49 years,Male,2003,2844
578,Arrivals,45-49 years,Male,2004,2640
579,Arrivals,45-49 years,Male,2005,2687
580,Arrivals,45-49 years,Male,2006,2689
581,Arrivals,45-49 years,Male,2007,2766
582,Arrivals,45-49 years,Male,2008,2820
583,Arrivals,45-49 years,Male,2009,2300
